126, 82.24, .21
126, 78.12, .21
126, 78.12, .21
126, 80.54, .21
126, 76.59, .21
126, 78.91, .21
126, 72.34, .21
126, 78.12, .21
126, 81.38, .21
126, 71.67, .21
126, 82.24, .21
126, 84.92, .21
126, 77.35, .21
126, 79.72, .21
126, 78.12, .21
126, 86.81, .21
126, 77.35, .21
126, 76.59, .21
126, 78.12, .21
126, 74.40, .21
126, 78.91, .21
126, 80.54, .21
126, 83.11, .21
126, 80.54, .21
126, 78.91, .21
126, 75.12, .21
126, 71.02, .21
126, 80.54, .21
126, 71.67, .21
126, 71.02, .21
126, 70.38, .21
126, 81.38, .21
126, 81.38, .21
126, 70.38, .21
126, 69.75, .21
126, 69.75, .21
126, 70.38, .21
126, 71.02, .21
126, 83.11, .21
126, 83.11, .21
126, 75.85, .21
126, 71.67, .21
126, 78.12, .21
126, 74.40, .21
126, 86.81, .21
126, 76.59, .21
126, 76.59, .21
126, 78.12, .21
126, 79.72, .21
126, 81.38, .21
126, 76.59, .21
126, 82.24, .21
126, 77.35, .21
126, 84.92, .21
126, 87.78, .21
126, 81.38, .21
126, 75.85, .21
126, 71.67, .21
126, 76.59, .21
126, 75.85, .21
126, 75.12, .21
126, 81.38, .21
126, 71.67, .21
126, 80.54, .21
126, 77.35, .21
126, 77.35, .21
126, 73.01, .21
126, 80.54, .21
126, 79.72, .21
126, 73.70, .21
126, 75.85, .21
126, 73.01, .21
126, 74.40, .21
126, 79.72, .21
126, 79.72, .21
126, 87.78, .21
126, 78.12, .21
126, 77.35, .21
126, 84.01, .21
126, 78.12, .21
126, 78.91, .21
126, 78.91, .21
126, 81.38, .21
126, 79.72, .21
126, 72.34, .21
126, 77.35, .21
126, 72.34, .21
126, 72.34, .21
126, 71.67, .21
126, 78.12, .21
126, 78.12, .21
126, 71.67, .21
126, 71.67, .21
126, 78.91, .21
126, 79.72, .21
126, 80.54, .21
126, 69.75, .21
126, 80.54, .21
126, 72.34, .21
126, 84.92, .21
126, 77.35, .21
126, 80.54, .21
126, 75.12, .21
126, 73.01, .21
126, 78.91, .21
126, 84.92, .21
126, 75.12, .21
126, 80.54, .21
126, 80.54, .21
126, 79.72, .21
126, 81.38, .21
126, 84.92, .21
126, 75.12, .21
126, 78.91, .21
126, 80.54, .21
126, 74.40, .21
126, 71.02, .21
126, 85.85, .21
126, 77.35, .21
126, 73.70, .21
126, 81.38, .21
126, 75.85, .21
126, 80.54, .21
126, 75.85, .21
126, 80.54, .21
126, 78.12, .21
126, 78.12, .21
126, 81.38, .21
126, 80.54, .21
126, 79.72, .21
126, 84.01, .21
126, 75.85, .21
126, 78.91, .21
126, 79.72, .21
126, 88.78, .21
126, 78.12, .21
126, 77.35, .21
126, 78.12, .21
210, -29.71, .35
210, -11.66, .35
210, 25.87, .35
210, 47.93, .35
210, 71.67, .35
210, 86.81, .35
210, 90.84, .35
210, 107.02, .35
210, 101.46, .35
210, 116.60, .35
210, 114.89, .35
210, 114.89, .35
210, 132.42, .35
210, 130.21, .35
210, 130.21, .35
210, 134.70, .35
210, 130.21, .35
210, 130.21, .35
210, 122.07, .35
210, 128.07, .35
210, 122.07, .35
210, 144.68, .35
210, 139.51, .35
210, 142.05, .35
210, 132.42, .35
210, 134.70, .35
210, 130.21, .35
210, 132.42, .35
210, 132.42, .35
210, 137.06, .35
210, 137.06, .35
210, 137.06, .35
210, 132.42, .35
210, 132.42, .35
210, 130.21, .35
210, 124.01, .35
210, 139.51, .35
210, 128.07, .35
210, 122.07, .35
210, 128.07, .35
210, 139.51, .35
210, 124.01, .35
210, 134.70, .35
210, 147.41, .35
210, 147.41, .35
210, 128.07, .35
210, 139.51, .35
210, 126.01, .35
210, 130.21, .35
210, 134.70, .35
210, 134.70, .35
210, 139.51, .35
210, 130.21, .35
210, 137.06, .35
210, 132.42, .35
210, 142.05, .35
210, 144.68, .35
210, 132.42, .35
210, 132.42, .35
210, 130.21, .35
210, 142.05, .35
210, 132.42, .35
210, 130.21, .35
210, 130.21, .35
210, 144.68, .35
210, 134.70, .35
210, 142.05, .35
210, 124.01, .35
210, 128.07, .35
210, 128.07, .35
210, 132.42, .35
210, 130.21, .35
210, 134.70, .35
210, 132.42, .35
210, 137.06, .35
210, 134.70, .35
210, 144.68, .35
210, 130.21, .35
210, 126.01, .35
210, 139.51, .35
210, 139.51, .35
210, 130.21, .35
210, 130.21, .35
210, 124.01, .35
210, 147.41, .35
210, 132.42, .35
210, 134.70, .35
210, 139.51, .35
210, 142.05, .35
210, 126.01, .35
210, 137.06, .35
210, 137.06, .35
210, 128.07, .35
210, 134.70, .35
210, 139.51, .35
210, 126.01, .35
210, 137.06, .35
210, 132.42, .35
210, 139.51, .35
210, 126.01, .35
210, 132.42, .35
210, 130.21, .35
210, 132.42, .35
210, 150.24, .35
210, 150.24, .35
210, 126.01, .35
210, 147.41, .35
210, 144.68, .35
210, 130.21, .35
210, 137.06, .35
210, 122.07, .35
210, 144.68, .35
210, 128.07, .35
210, 124.01, .35
210, 142.05, .35
210, 134.70, .35
210, 128.07, .35
210, 139.51, .35
210, 139.51, .35
210, 134.70, .35
210, 139.51, .35
210, 139.51, .35
210, 132.42, .35
210, 134.70, .35
210, 142.05, .35
210, 137.06, .35
210, 128.07, .35
210, 142.05, .35
210, 126.01, .35
210, 120.19, .35
210, 144.68, .35
210, 139.51, .35
210, 139.51, .35
210, 134.70, .35
210, 128.07, .35
210, 137.06, .35
210, 137.06, .35
210, 142.05, .35
210, 130.21, .35
210, 134.70, .35
210, 134.70, .35
210, 142.05, .35
210, 126.01, .35
210, 132.42, .35
210, 130.21, .35
210, 132.42, .35
210, 144.68, .35
210, 147.41, .35
210, 130.21, .35
210, 134.70, .35
210, 139.51, .35
210, 124.01, .35
210, 134.70, .35
210, 144.68, .35
210, 139.51, .35
210, 128.07, .35
210, 126.01, .35
210, 126.01, .35
210, 130.21, .35
210, 124.01, .35
210, 139.51, .35
210, 130.21, .35
210, 124.01, .35
210, 147.41, .35
210, 132.42, .35
210, 139.51, .35
210, 139.51, .35
210, 126.01, .35
210, 137.06, .35
210, 137.06, .35
210, 147.41, .35
210, 126.01, .35
210, 124.01, .35
210, 139.51, .35
210, 134.70, .35
210, 137.06, .35
210, 134.70, .35
210, 130.21, .35
210, 134.70, .35
210, 137.06, .35
210, 134.70, .35
210, 134.70, .35
210, 144.68, .35
210, 132.42, .35
210, 139.51, .35
210, 139.51, .35
210, 130.21, .35
210, 120.19, .35
210, 134.70, .35
210, 142.05, .35
210, 122.07, .35
210, 132.42, .35
210, 134.70, .35
210, 128.07, .35
210, 134.70, .35
210, 134.70, .35
210, 142.05, .35
210, 132.42, .35
210, 134.70, .35
210, 128.07, .35
210, 139.51, .35
210, 132.42, .35
210, 132.42, .35
210, 130.21, .35
210, 144.68, .35
210, 144.68, .35
210, 132.42, .35
210, 137.06, .35
210, 134.70, .35
210, 144.68, .35
210, 130.21, .35
210, 142.05, .35
210, 142.05, .35
210, 126.01, .35
210, 130.21, .35
210, 134.70, .35
210, 134.70, .35
210, 128.07, .35
210, 128.07, .35
210, 124.01, .35
210, 128.07, .35
210, 142.05, .35
210, 128.07, .35
210, 122.07, .35
210, 144.68, .35
210, 142.05, .35
210, 126.01, .35
210, 142.05, .35
210, 130.21, .35
210, 134.70, .35
210, 130.21, .35
210, 137.06, .35
210, 137.06, .35
210, 132.42, .35
210, 134.70, .35
210, 142.05, .35
210, 126.01, .35
210, 132.42, .35
210, 142.05, .35
210, 132.42, .35
210, 134.70, .35
210, 134.70, .35
210, 134.70, .35
210, 147.41, .35
210, 126.01, .35
210, 150.24, .35
210, 128.07, .35
210, 122.07, .35
210, 144.68, .35
210, 122.07, .35
210, 132.42, .35
210, 130.21, .35
210, 132.42, .35
210, 139.51, .35
210, 124.01, .35
210, 132.42, .35
210, 130.21, .35
210, 132.42, .35
210, 134.70, .35
210, 147.41, .35
210, 126.01, .35
210, 147.41, .35
210, 128.07, .35
210, 137.06, .35
210, 132.42, .35
210, 128.07, .35
210, 124.01, .35
210, 130.21, .35
210, 126.01, .35
210, 137.06, .35
210, 139.51, .35
210, 130.21, .35
210, 134.70, .35
294, -70.38, .08
294, -47.93, .08
294, -29.71, .08
294, -12.21, .08
294, -5.11, .08
294, 6.32, .08
294, 11.07, .08
294, 13.24, .08
294, 15.91, .08
294, 15.44, .08
294, 19.63, .08
294, 19.05, .08
294, 19.39, .08
294, 19.78, .08
294, 20.78, .08
294, 19.78, .08
294, 19.78, .08
294, 20.08, .08
294, 21.17, .08
294, 17.52, .08
294, 18.78, .08
294, 17.80, .08
294, 17.17, .08
294, 17.36, .08
294, 19.48, .08
294, 20.89, .08
294, 20.89, .08
294, 18.92, .08
294, 19.78, .08
294, 21.17, .08
294, 18.43, .08
294, 19.63, .08
294, 17.64, .08
294, 18.60, .08
294, 18.25, .08
294, 19.58, .08
294, 19.20, .08
294, 17.56, .08
294, 18.87, .08
294, 19.05, .08
294, 19.10, .08
294, 17.40, .08
294, 18.34, .08
294, 18.13, .08
294, 16.73, .08
294, 17.56, .08
294, 17.02, .08
294, 17.48, .08
294, 18.17, .08
294, 16.38, .08
294, 15.78, .08
294, 18.17, .08
294, 17.84, .08
294, 15.02, .08
294, 16.17, .08
294, 15.20, .08
294, 15.81, .08
294, 16.08, .08
294, 14.23, .08
294, 16.98, .08
294, 15.91, .08
294, 14.91, .08
294, 14.05, .08
294, 13.83, .08
294, 16.34, .08
294, 15.29, .08
294, 14.44, .08
294, 14.58, .08
294, 14.77, .08
294, 13.80, .08
294, 13.90, .08
294, 13.71, .08
294, 14.52, .08
294, 14.80, .08
294, 13.35, .08
294, 15.81, .08
294, 14.66, .08
294, 13.83, .08
294, 14.03, .08
294, 14.85, .08
294, 14.41, .08
294, 12.00, .08
294, 12.62, .08
294, 13.38, .08
294, 11.73, .08
294, 12.26, .08
294, 14.08, .08
294, 13.33, .08
294, 13.13, .08
294, 13.33, .08
294, 13.49, .08
294, 12.54, .08
294, 11.57, .08
294, 13.11, .08
294, 12.70, .08
294, 12.02, .08
294, 13.13, .08
294, 12.25, .08
294, 11.57, .08
294, 13.38, .08
294, 13.06, .08
294, 13.06, .08
294, 12.11, .08
294, 13.56, .08
294, 13.31, .08
294, 12.66, .08
294, 12.85, .08
294, 14.13, .08
294, 15.29, .08
294, 15.26, .08
294, 14.49, .08
294, 14.26, .08
294, 14.80, .08
294, 15.23, .08
294, 13.61, .08
294, 14.13, .08
294, 15.38, .08
294, 15.72, .08
294, 14.13, .08
294, 14.31, .08
294, 16.14, .08
294, 15.47, .08
294, 14.49, .08
294, 17.44, .08
294, 14.41, .08
294, 15.47, .08
294, 16.31, .08
294, 15.56, .08
294, 15.47, .08
294, 16.69, .08
294, 17.28, .08
294, 17.36, .08
294, 15.81, .08
294, 15.53, .08
294, 18.21, .08
294, 16.31, .08
294, 16.01, .08
294, 16.91, .08
294, 19.05, .08
294, 18.47, .08
294, 19.63, .08
294, 18.38, .08
294, 19.63, .08
294, 18.83, .08
294, 19.93, .08
294, 18.78, .08
294, 19.93, .08
294, 19.01, .08
294, 20.35, .08
294, 19.20, .08
294, 18.47, .08
294, 18.00, .08
294, 17.44, .08
294, 21.40, .08
294, 20.40, .08
294, 20.40, .08
294, 18.30, .08
294, 17.88, .08
294, 19.58, .08
294, 20.45, .08
294, 19.34, .08
294, 18.92, .08
294, 19.83, .08
294, 20.08, .08
294, 18.30, .08
294, 18.69, .08
294, 19.53, .08
294, 21.00, .08
294, 19.93, .08
294, 19.29, .08
294, 18.56, .08
294, 20.95, .08
294, 22.01, .08
294, 18.00, .08
294, 19.24, .08
294, 21.70, .08
294, 21.64, .08
294, 20.29, .08
294, 18.21, .08
294, 19.15, .08
294, 19.34, .08
294, 19.39, .08
294, 19.63, .08
294, 19.39, .08
294, 18.21, .08
294, 19.01, .08
294, 18.25, .08
294, 19.10, .08
294, 20.08, .08
294, 18.96, .08
294, 19.83, .08
294, 18.38, .08
294, 19.39, .08
294, 18.30, .08
294, 17.32, .08
294, 18.30, .08
294, 17.28, .08
294, 18.00, .08
294, 17.21, .08
294, 16.77, .08
294, 17.68, .08
294, 17.56, .08
294, 15.98, .08
294, 19.01, .08
294, 18.87, .08
294, 15.66, .08
294, 17.88, .08
294, 18.21, .08
294, 16.21, .08
294, 18.04, .08
294, 17.13, .08
294, 15.91, .08
294, 15.26, .08
294, 15.32, .08
294, 15.50, .08
294, 15.50, .08
294, 14.23, .08
294, 15.66, .08
294, 14.94, .08
294, 15.81, .08
294, 16.21, .08
294, 14.49, .08
294, 17.40, .08
294, 16.48, .08
294, 15.29, .08
294, 15.66, .08
294, 16.77, .08
294, 13.80, .08
294, 15.00, .08
294, 15.85, .08
294, 14.91, .08
294, 14.94, .08
294, 15.56, .08
294, 14.74, .08
294, 16.98, .08
294, 14.71, .08
294, 16.11, .08
294, 14.97, .08
294, 16.04, .08
294, 14.97, .08
294, 17.80, .08
294, 14.71, .08
294, 17.25, .08
294, 15.62, .08
294, 17.84, .08
294, 16.91, .08
294, 16.62, .08
294, 17.06, .08
294, 15.50, .08
294, 18.60, .08
294, 15.38, .08
294, 18.00, .08
294, 18.17, .08
294, 15.85, .08
294, 16.38, .08
294, 18.47, .08
294, 17.68, .08
294, 16.59, .08
294, 17.76, .08
294, 17.76, .08
294, 17.96, .08
294, 18.43, .08
294, 17.10, .08
294, 18.56, .08
294, 18.87, .08
294, 19.24, .08
294, 17.60, .08
294, 18.96, .08
294, 19.10, .08
294, 19.39, .08
294, 17.76, .08
294, 18.17, .08
294, 18.92, .08
294, 18.30, .08
294, 19.53, .08
294, 20.35, .08
294, 19.58, .08
294, 20.56, .08
294, 18.08, .08
294, 18.65, .08
294, 18.08, .08
294, 17.44, .08
294, 21.64, .08
294, 20.51, .08
294, 20.45, .08
294, 18.21, .08
294, 17.64, .08
294, 19.15, .08
294, 19.93, .08
294, 21.23, .08
294, 21.11, .08
294, 19.83, .08
294, 17.96, .08
294, 18.96, .0
378, 21.82, .21
378, 33.53, .21
378, 45.42, .21
378, 54.63, .21
378, 59.64, .21
378, 54.63, .21
378, 61.52, .21
378, 67.93, .21
378, 66.77, .21
378, 64.04, .21
378, 66.77, .21
378, 63.00, .21
378, 71.67, .21
378, 66.77, .21
378, 63.52, .21
378, 66.77, .21
378, 71.67, .21
378, 65.65, .21
378, 71.02, .21
378, 79.72, .21
378, 69.14, .21
378, 70.38, .21
378, 69.75, .21
378, 71.02, .21
378, 83.11, .21
378, 83.11, .21
378, 75.85, .21
378, 71.67, .21
378, 76.59, .21
378, 73.70, .21
378, 84.92, .21
378, 84.01, .21
378, 75.12, .21
378, 77.35, .21
378, 74.40, .21
378, 79.72, .21
378, 75.85, .21
378, 79.72, .21
378, 70.38, .21
378, 70.38, .21
378, 73.70, .21
378, 73.70, .21
378, 73.01, .21
378, 77.35, .21
378, 78.12, .21
378, 77.35, .21
378, 78.12, .21
378, 78.12, .21
378, 78.12, .21
378, 75.12, .21
378, 75.12, .21
378, 75.85, .21
378, 75.85, .21
378, 76.59, .21
378, 72.34, .21
378, 79.72, .21
378, 76.59, .21
378, 78.91, .21
378, 71.67, .21
378, 73.70, .21
378, 81.38, .21
378, 70.38, .21
378, 80.54, .21
378, 79.72, .21
378, 70.38, .21
378, 70.38, .21
378, 69.75, .21
378, 69.14, .21
378, 77.35, .21
378, 77.35, .21
378, 66.21, .21
378, 75.85, .21
378, 72.34, .21
378, 66.77, .21
378, 72.34, .21
378, 73.70, .21
378, 67.93, .21
378, 72.34, .21
378, 72.34, .21
378, 72.34, .21
378, 72.34, .21
378, 77.35, .21
378, 77.35, .21
378, 78.12, .21
378, 75.85, .21
378, 76.59, .21
378, 76.59, .21
378, 73.01, .21
378, 80.54, .21
378, 77.35, .21
378, 78.91, .21
378, 78.12, .21
378, 73.70, .21
378, 82.24, .21
378, 71.02, .21
378, 81.38, .21
378, 84.01, .21
378, 75.85, .21
378, 75.12, .21
378, 69.75, .21
378, 76.59, .21
378, 75.85, .21
378, 74.40, .21
378, 74.40, .21
378, 74.40, .21
378, 74.40, .21
378, 74.40, .21
378, 74.40, .21
378, 71.02, .21
378, 71.02, .21
378, 71.67, .21
378, 83.11, .21
378, 69.75, .21
378, 84.01, .21
378, 75.12, .21
378, 76.59, .21
378, 73.70, .21
378, 80.54, .21
378, 81.38, .21
378, 71.67, .21
378, 75.85, .21
378, 79.72, .21
378, 76.59, .21
378, 75.85, .21
378, 75.85, .21
378, 75.12, .21
378, 74.40, .21
378, 73.01, .21
378, 73.01, .21
378, 72.34, .21
378, 74.40, .21
378, 70.38, .21
378, 74.40, .21
378, 69.75, .21
378, 68.53, .21
378, 70.38, .21
378, 69.75, .21
378, 78.91, .21
378, 66.21, .21
378, 80.54, .21
378, 69.75, .21
378, 69.75, .21
378, 71.02, .21
378, 71.67, .21
378, 83.11, .21
378, 84.92, .21
378, 69.75, .21
378, 84.01, .21
378, 76.59, .21
378, 74.40, .21
378, 81.38, .21
378, 75.12, .21
378, 72.34, .21
378, 75.85, .21
378, 80.54, .21
378, 76.59, .21
378, 75.85, .21
378, 76.59, .21
378, 76.59, .21
378, 71.67, .21
378, 71.02, .21
378, 78.12, .21
378, 77.35, .21
378, 77.35, .21
378, 77.35, .21
378, 77.35, .21
378, 77.35, .21
378, 77.35, .21
378, 77.35, .21
378, 73.70, .21
378, 74.40, .21
378, 77.35, .21
378, 78.12, .21
378, 71.67, .21
378, 77.35, .21
378, 73.70, .21
378, 82.24, .21
378, 81.38, .21
378, 73.01, .21
378, 84.92, .21
378, 75.85, .21
378, 71.02, .21
378, 77.35, .21
378, 76.59, .21
378, 73.70, .21
378, 73.70, .21
378, 72.34, .21
378, 73.70, .21
378, 66.77, .21
378, 71.02, .21
378, 77.35, .21
378, 75.12, .21
378, 65.10, .21
378, 67.35, .21
378, 71.67, .21
378, 72.34, .21
378, 70.38, .21
378, 75.12, .21
378, 68.53, .21
378, 73.70, .21
378, 73.70, .21
378, 75.12, .21
378, 75.12, .21
378, 75.85, .21
378, 72.34, .21
378, 79.72, .21
378, 75.85, .21
378, 78.91, .21
378, 72.34, .21
378, 78.12, .21
378, 82.24, .21
378, 71.02, .21
378, 81.38, .21
378, 84.01, .21
378, 75.85, .21
378, 70.38, .21
378, 70.38, .21
378, 76.59, .21
378, 75.12, .21
378, 74.40, .21
378, 74.40, .21
378, 74.40, .21
378, 73.70, .21
378, 73.70, .21
378, 73.70, .21
378, 73.70, .21
378, 74.40, .21
378, 71.02, .21
378, 71.02, .21
378, 84.01, .21
378, 84.01, .21
378, 69.75, .21
378, 84.01, .21
378, 75.85, .21
378, 74.40, .21
378, 81.38, .21
378, 81.38, .21
378, 72.34, .21
378, 80.54, .21
378, 78.12, .21
378, 76.59, .21
378, 73.70, .21
378, 72.34, .21
378, 78.12, .21
378, 74.40, .21
378, 73.70, .21
378, 72.34, .21
378, 75.85, .21
378, 67.93, .21
378, 71.67, .21
378, 71.67, .21
378, 71.02, .21
378, 69.75, .21
378, 66.21, .21
378, 69.75, .21
378, 75.12, .21
378, 69.14, .21
378, 71.67, .21
378, 71.02, .21
378, 71.67, .21
378, 71.67, .21
378, 73.01, .21
378, 73.70, .21
378, 75.12, .21
378, 75.85, .21
378, 80.54, .21
378, 75.85, .21
378, 81.38, .21
378, 72.34, .21
378, 81.38, .21
378, 77.35, .21
378, 77.35, .21
378, 73.70, .21
378, 79.72, .21
378, 76.59, .21
378, 78.12, .21
378, 71.02, .21
378, 76.59, .21
378, 76.59, .21
378, 71.67, .21
378, 72.34, .21
378, 71.67, .21
378, 71.67, .21
378, 79.72, .21
378, 79.72, .21
378, 79.72, .21
378, 79.72, .21
378, 69.14, .21
378, 69.75, .21
378, 80.54, .21
378, 71.67, .21
378, 84.92, .21
378, 75.85, .21
378, 71.67, .2
462, -23.39, .34
462, -15.05, .34
462, 32.96, .34
462, 55.41, .34
462, 71.67, .34
462, 78.91, .34
462, 96.45, .34
462, 94.13, .34
462, 101.46, .34
462, 116.60, .34
462, 111.61, .34
462, 118.37, .34
462, 120.19, .34
462, 114.89, .34
462, 130.21, .34
462, 126.01, .34
462, 126.01, .34
462, 126.01, .34
462, 139.51, .34
462, 126.01, .34
462, 142.05, .34
462, 122.07, .34
462, 134.70, .34
462, 134.70, .34
462, 137.06, .34
462, 132.42, .34
462, 132.42, .34
462, 124.01, .34
462, 130.21, .34
462, 128.07, .34
462, 142.05, .34
462, 120.19, .34
462, 137.06, .34
462, 128.07, .34
462, 132.42, .34
462, 128.07, .34
462, 122.07, .34
462, 128.07, .34
462, 128.07, .34
462, 147.41, .34
462, 132.42, .34
462, 132.42, .34
462, 126.01, .34
462, 124.01, .34
462, 132.42, .34
462, 132.42, .34
462, 126.01, .34
462, 128.07, .34
462, 137.06, .34
462, 126.01, .34
462, 142.05, .34
462, 128.07, .34
462, 132.42, .34
462, 144.68, .34
462, 139.51, .34
462, 142.05, .34
462, 132.42, .34
462, 134.70, .34
462, 137.06, .34
462, 132.42, .34
462, 128.07, .34
462, 130.21, .34
462, 128.07, .34
462, 126.01, .34
462, 139.51, .34
462, 130.21, .34
462, 128.07, .34
462, 130.21, .34
462, 126.01, .34
462, 130.21, .34
462, 130.21, .34
462, 144.68, .34
462, 147.41, .34
462, 132.42, .34
462, 120.19, .34
462, 126.01, .34
462, 124.01, .34
462, 132.42, .34
462, 132.42, .34
462, 130.21, .34
462, 137.06, .34
462, 137.06, .34
462, 126.01, .34
462, 144.68, .34
462, 142.05, .34
462, 134.70, .34
462, 134.70, .34
462, 128.07, .34
462, 122.07, .34
462, 126.01, .34
462, 134.70, .34
462, 126.01, .34
462, 128.07, .34
462, 132.42, .34
462, 126.01, .34
462, 122.07, .34
462, 137.06, .34
462, 134.70, .34
462, 132.42, .34
462, 130.21, .34
462, 139.51, .34
462, 137.06, .34
462, 139.51, .34
462, 130.21, .34
462, 142.05, .34
462, 147.41, .34
462, 132.42, .34
462, 122.07, .34
462, 126.01, .34
462, 124.01, .34
462, 132.42, .34
462, 134.70, .34
462, 126.01, .34
462, 130.21, .34
462, 126.01, .34
462, 132.42, .34
462, 128.07, .34
462, 130.21, .34
462, 124.01, .34
462, 128.07, .34
462, 132.42, .34
462, 122.07, .34
462, 126.01, .34
462, 137.06, .34
462, 124.01, .34
462, 124.01, .34
462, 137.06, .34
462, 128.07, .34
462, 139.51, .34
462, 128.07, .34
462, 130.21, .34
462, 137.06, .34
462, 130.21, .34
462, 134.70, .34
462, 139.51, .34
462, 134.70, .34
462, 137.06, .34
462, 142.05, .34
462, 126.01, .34
462, 130.21, .34
462, 130.21, .34
462, 144.68, .34
462, 126.01, .34
462, 118.37, .34
462, 124.01, .34
462, 139.51, .34
462, 126.01, .34
462, 134.70, .34
462, 128.07, .34
462, 137.06, .34
462, 142.05, .34
462, 126.01, .34
462, 132.42, .34
462, 128.07, .34
462, 142.05, .34
462, 128.07, .34
462, 128.07, .34
462, 134.70, .34
462, 130.21, .34
462, 130.21, .34
462, 120.19, .34
462, 126.01, .34
462, 120.19, .34
462, 128.07, .34
462, 130.21, .34
462, 126.01, .34
462, 139.51, .34
462, 132.42, .34
462, 134.70, .34
462, 137.06, .34
462, 132.42, .34
462, 139.51, .34
462, 124.01, .34
462, 137.06, .34
462, 130.21, .34
462, 144.68, .34
462, 134.70, .34
462, 142.05, .34
462, 139.51, .34
462, 139.51, .34
462, 134.70, .34
462, 134.70, .34
462, 134.70, .34
462, 128.07, .34
462, 132.42, .34
462, 128.07, .34
462, 128.07, .34
462, 128.07, .34
462, 124.01, .34
462, 128.07, .34
462, 137.06, .34
462, 130.21, .34
462, 128.07, .34
462, 126.01, .34
462, 137.06, .34
462, 128.07, .34
462, 122.07, .34
462, 130.21, .34
462, 122.07, .34
462, 142.05, .34
462, 139.51, .34
462, 139.51, .34
462, 124.01, .34
462, 130.21, .34
462, 130.21, .34
462, 137.06, .34
462, 137.06, .34
462, 128.07, .34
462, 142.05, .34
462, 147.41, .34
462, 132.42, .34
462, 122.07, .34
462, 144.68, .34
462, 142.05, .34
462, 142.05, .34
462, 132.42, .34
462, 132.42, .34
462, 126.01, .34
462, 128.07, .34
462, 134.70, .34
462, 128.07, .34
462, 122.07, .34
462, 130.21, .34
462, 120.19, .34
462, 124.01, .34
462, 137.06, .34
462, 132.42, .34
462, 139.51, .34
462, 124.01, .34
462, 132.42, .34
462, 132.42, .34
462, 144.68, .34
462, 144.68, .34
462, 130.21, .34
462, 120.19, .34
462, 126.01, .34
462, 139.51, .34
462, 124.01, .34
462, 134.70, .34
462, 132.42, .34
462, 139.51, .34
462, 137.06, .34
462, 139.51, .34
462, 130.21, .34
462, 147.41, .34
